x,y,LOCAL_DAY,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,LOCAL_DATE,LOCAL_MONTH,DIRECTION_MAX_GUST,MIN_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,ID,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,PROVINCE_CODE,MIN_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,LOCAL_YEAR
-79.36861111,43.86083333,28,,,,,,98,27.1,,4.1,2019-08-28 0:00,8,28,17,TORONTO BUTTONVILLE A,,,6158409.2019.8.28,30,M,0,ON,,6158409,,,,22.1,,,,,31,2019
-79.36861111,43.86083333,29,,,,,,77,25.6,,2.6,2019-08-29 0:00,8,19,15.5,TORONTO BUTTONVILLE A,,,6158409.2019.8.29,34,M,0,ON,,6158409,,,,20.6,,,,,37,2019
-79.36861111,43.86083333,30,,,,,,77,24.4,,1.6,2019-08-30 0:00,8,32,14.7,TORONTO BUTTONVILLE A,,,6158409.2019.8.30,31,M,0,ON,,6158409,,,,19.6,,,,,43,2019
-79.36861111,43.86083333,31,,,,,,79,22.4,,0,2019-08-31 0:00,8,,11.2,TORONTO BUTTONVILLE A,,,6158409.2019.8.31,35,M,1.2,ON,,6158409,,,,16.8,,,,,,2019
-79.36861111,43.86083333,1,,,,,,96,19.3,,0,2019-09-01 0:00,9,,12.5,TORONTO BUTTONVILLE A,,,6158409.2019.9.1,67,M,2.1,ON,,6158409,,,,15.9,,,,,,2019
-79.36861111,43.86083333,2,,,,,,94,23.4,,1.1,2019-09-02 0:00,9,,14.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.2,53,M,0,ON,,6158409,,,,19.1,,,,,,2019
-79.36861111,43.86083333,3,,,,,,98,21.8,,0,2019-09-03 0:00,9,12,11.7,TORONTO BUTTONVILLE A,,,6158409.2019.9.3,73,M,1.2,ON,,6158409,,,,16.8,,,,,37,2019
-79.36861111,43.86083333,4,,,,,,90,22,,0,2019-09-04 0:00,9,32,10.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.4,55,M,1.6,ON,,6158409,,,,16.4,,,,,40,2019
-79.36861111,43.86083333,5,,,,,,93,23,,0,2019-09-05 0:00,9,,8.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.5,38,M,2.1,ON,,6158409,,,,15.9,,,,,,2019
-79.36861111,43.86083333,6,,,,,,92,20.9,,0,2019-09-06 0:00,9,,11.3,TORONTO BUTTONVILLE A,,,6158409.2019.9.6,60,M,1.9,ON,,6158409,,,,16.1,,,,,,2019
-79.36861111,43.86083333,7,,,,,,93,22.2,,0,2019-09-07 0:00,9,,10.7,TORONTO BUTTONVILLE A,,,6158409.2019.9.7,52,M,1.5,ON,,6158409,,,,16.5,,,,,,2019
-79.36861111,43.86083333,8,,,,,,96,17.3,,0,2019-09-08 0:00,9,,7.7,TORONTO BUTTONVILLE A,,,6158409.2019.9.8,51,M,5.5,ON,,6158409,,,,12.5,,,,,,2019
-79.36861111,43.86083333,9,,,,,,86,20.1,,0,2019-09-09 0:00,9,,6.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.9,46,M,4.5,ON,,6158409,,,,13.5,,,,,,2019
-79.36861111,43.86083333,10,,,,,,98,22.6,,0,2019-09-10 0:00,9,,8.6,TORONTO BUTTONVILLE A,,,6158409.2019.9.10,61,M,2.4,ON,,6158409,,,,15.6,,,,,,2019
-79.36861111,43.86083333,11,,,,,,99,28,,4.3,2019-09-11 0:00,9,,16.5,TORONTO BUTTONVILLE A,,,6158409.2019.9.11,64,M,0,ON,,6158409,,,,22.3,,,,,,2019
-79.36861111,43.86083333,12,,,,,,94,20.2,,0,2019-09-12 0:00,9,,12.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.12,58,M,1.5,ON,,6158409,,,,16.5,,,,,,2019
-79.36861111,43.86083333,13,,,,,,95,19.7,,0,2019-09-13 0:00,9,11,12.3,TORONTO BUTTONVILLE A,,,6158409.2019.9.13,68,M,2,ON,,6158409,,,,16,,,,,46,2019
-79.36861111,43.86083333,14,,,,,,94,22.3,,0,2019-09-14 0:00,9,23,12.5,TORONTO BUTTONVILLE A,,,6158409.2019.9.14,41,M,0.6,ON,,6158409,,,,17.4,,,,,36,2019
-79.36861111,43.86083333,15,,,,,,92,17.9,,0,2019-09-15 0:00,9,,9.9,TORONTO BUTTONVILLE A,,,6158409.2019.9.15,65,M,4.1,ON,,6158409,,,,13.9,,,,,,2019
-79.36861111,43.86083333,16,,,,,,94,18,,0,2019-09-16 0:00,9,,10.9,TORONTO BUTTONVILLE A,,,6158409.2019.9.16,60,M,3.5,ON,,6158409,,,,14.5,,,,,,2019
-79.36861111,43.86083333,17,,,,,,98,23.7,,0,2019-09-17 0:00,9,,9.7,TORONTO BUTTONVILLE A,,,6158409.2019.9.17,40,M,1.3,ON,,6158409,,,,16.7,,,,,,2019
-79.36861111,43.86083333,18,,,,,,88,22.6,,0,2019-09-18 0:00,9,,10.4,TORONTO BUTTONVILLE A,,,6158409.2019.9.18,46,M,1.5,ON,,6158409,,,,16.5,,,,,,2019
-79.36861111,43.86083333,19,,,,,,95,23.5,,0,2019-09-19 0:00,9,,11.9,TORONTO BUTTONVILLE A,,,6158409.2019.9.19,40,M,0.3,ON,,6158409,,,,17.7,,,,,,2019
-79.36861111,43.86083333,20,,,,,,96,25,,0.1,2019-09-20 0:00,9,,11.2,TORONTO BUTTONVILLE A,,,6158409.2019.9.20,52,M,0,ON,,6158409,,,,18.1,,,,,,2019
-79.36861111,43.86083333,21,,,,,,92,27.7,,3,2019-09-21 0:00,9,,14.3,TORONTO BUTTONVILLE A,,,6158409.2019.9.21,53,M,0,ON,,6158409,,,,21,,,,,,2019
-79.36861111,43.86083333,22,,,,,,89,30.9,,5.6,2019-09-22 0:00,9,22,16.2,TORONTO BUTTONVILLE A,,,6158409.2019.9.22,39,M,0,ON,,6158409,,,,23.6,,,,,44,2019
-79.36861111,43.86083333,23,,,,,,82,24.8,,1.8,2019-09-23 0:00,9,34,14.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.23,55,M,0,ON,,6158409,,,,19.8,,,,,33,2019
-79.36861111,43.86083333,24,,,,,,90,20.7,,0,2019-09-24 0:00,9,33,10.1,TORONTO BUTTONVILLE A,,,6158409.2019.9.24,47,M,2.6,ON,,6158409,,,,15.4,,,,,35,2019
-79.36861111,43.86083333,25,,,,,,92,27,,0.3,2019-09-25 0:00,9,18,9.6,TORONTO BUTTONVILLE A,,,6158409.2019.9.25,39,M,0,ON,,6158409,,,,18.3,,,,,37,2019
-79.36861111,43.86083333,26,,,,,,91,20.6,,0,2019-09-26 0:00,9,31,8.4,TORONTO BUTTONVILLE A,,,6158409.2019.9.26,47,M,3.5,ON,,6158409,,,,14.5,,,,,40,2019
-79.36861111,43.86083333,27,,,,,,92,21.9,,0,2019-09-27 0:00,9,17,6.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.27,42,M,3.6,ON,,6158409,,,,14.4,,,,,33,2019
-79.36861111,43.86083333,28,,,,,,96,20.6,,0,2019-09-28 0:00,9,34,11,TORONTO BUTTONVILLE A,,,6158409.2019.9.28,77,M,2.2,ON,,6158409,,,,15.8,,,,,32,2019
-79.36861111,43.86083333,29,,,,,,92,13.2,,0,2019-09-29 0:00,9,,8.2,TORONTO BUTTONVILLE A,,,6158409.2019.9.29,53,M,7.3,ON,,6158409,,,,10.7,,,,,,2019
-79.36861111,43.86083333,30,,,,,,97,16.9,,0,2019-09-30 0:00,9,,10.8,TORONTO BUTTONVILLE A,,,6158409.2019.9.30,66,M,4.1,ON,,6158409,,,,13.9,,,,,,2019
-79.36861111,43.86083333,1,,,,,,98,30.4,,4.2,2019-10-01 0:00,10,25,13.9,TORONTO BUTTONVILLE A,,,6158409.2019.10.1,55,M,0,ON,,6158409,,,,22.2,,,,,32,2019
-79.36861111,43.86083333,2,,,,,,95,20,,0,2019-10-02 0:00,10,6,8.2,TORONTO BUTTONVILLE A,,,6158409.2019.10.2,68,M,3.9,ON,,6158409,,,,14.1,,,,,35,2019
-79.36861111,43.86083333,3,,,,,,97,10,,0,2019-10-03 0:00,10,,7.6,TORONTO BUTTONVILLE A,,,6158409.2019.10.3,74,M,9.2,ON,,6158409,,,,8.8,,,,,,2019
-79.36861111,43.86083333,4,,,,,,94,11.1,,0,2019-10-04 0:00,10,,3.3,TORONTO BUTTONVILLE A,,,6158409.2019.10.4,61,M,10.8,ON,,6158409,,,,7.2,,,,,,2019
-79.36861111,43.86083333,5,,,,,,87,12.8,,0,2019-10-05 0:00,10,13,2.4,TORONTO BUTTONVILLE A,,,6158409.2019.10.5,57,M,10.4,ON,,6158409,,,,7.6,,,,,43,2019
-79.36861111,43.86083333,6,,,,,,95,20.6,,0,2019-10-06 0:00,10,21,11.6,TORONTO BUTTONVILLE A,,,6158409.2019.10.6,52,M,1.9,ON,,6158409,,,,16.1,,,,,33,2019
-79.36861111,43.86083333,7,,,,,,88,17.8,,0,2019-10-07 0:00,10,,6,TORONTO BUTTONVILLE A,,,6158409.2019.10.7,32,M,6.1,ON,,6158409,,,,11.9,,,,,,2019
-79.36861111,43.86083333,8,,,,,,94,18,,0,2019-10-08 0:00,10,,4.4,TORONTO BUTTONVILLE A,,,6158409.2019.10.8,41,M,6.8,ON,,6158409,,,,11.2,,,,,,2019
-79.36861111,43.86083333,9,,,,,,96,16.7,,0,2019-10-09 0:00,10,,4.7,TORONTO BUTTONVILLE A,,,6158409.2019.10.9,49,M,7.3,ON,,6158409,,,,10.7,,,,,,2019
-79.36861111,43.86083333,10,,,,,,97,16.7,,0,2019-10-10 0:00,10,,4.7,TORONTO BUTTONVILLE A,,,6158409.2019.10.10,57,M,7.3,ON,,6158409,,,,10.7,,,,,,2019
-79.36861111,43.86083333,11,,,,,,90,18.6,,0,2019-10-11 0:00,10,11,6.7,TORONTO BUTTONVILLE A,,,6158409.2019.10.11,34,M,5.3,ON,,6158409,,,,12.7,,,,,33,2019
-79.36861111,43.86083333,12,,,,,,97,14.7,,0,2019-10-12 0:00,10,,4.6,TORONTO BUTTONVILLE A,,,6158409.2019.10.12,49,M,8.3,ON,,6158409,,,,9.7,,,,,,2019
-79.36861111,43.86083333,13,,,,,,91,16.1,,0,2019-10-13 0:00,10,20,0.6,TORONTO BUTTONVILLE A,,,6158409.2019.10.13,37,M,9.6,ON,,6158409,,,,8.4,,,,,41,2019
-79.36861111,43.86083333,14,,,,,,70,12.4,,0,2019-10-14 0:00,10,27,5.2,TORONTO BUTTONVILLE A,,,6158409.2019.10.14,34,M,9.2,ON,,6158409,,,,8.8,,,,,33,2019
-79.36861111,43.86083333,15,,,,,,86,14,,0,2019-10-15 0:00,10,,1.6,TORONTO BUTTONVILLE A,,,6158409.2019.10.15,50,M,10.2,ON,,6158409,,,,7.8,,,,,,2019
-79.36861111,43.86083333,16,,,,,,97,13.2,,0,2019-10-16 0:00,10,11,6.4,TORONTO BUTTONVILLE A,,,6158409.2019.10.16,72,M,8.2,ON,,6158409,,,,9.8,,,,,41,2019
-79.36861111,43.86083333,17,,,,,,90,8.5,,0,2019-10-17 0:00,10,32,6,TORONTO BUTTONVILLE A,,,6158409.2019.10.17,69,M,10.7,ON,,6158409,,,,7.3,,,,,53,2019
-79.36861111,43.86083333,18,,,,,,89,10,,0,2019-10-18 0:00,10,35,1.3,TORONTO BUTTONVILLE A,,,6158409.2019.10.18,54,M,12.3,ON,,6158409,,,,5.7,,,,,45,2019
-79.36861111,43.86083333,19,,,,,,97,11.6,,0,2019-10-19 0:00,10,,-0.5,TORONTO BUTTONVILLE A,,,6158409.2019.10.19,64,M,12.4,ON,,6158409,,,,5.6,,,,,,2019
-79.36861111,43.86083333,20,,,,,,97,16.9,,0,2019-10-20 0:00,10,,2.8,TORONTO BUTTONVILLE A,,,6158409.2019.10.20,59,M,8.1,ON,,6158409,,,,9.9,,,,,,2019
-79.36861111,43.86083333,21,,,,,,95,14.7,,0,2019-10-21 0:00,10,10,4.1,TORONTO BUTTONVILLE A,,,6158409.2019.10.21,61,M,8.6,ON,,6158409,,,,9.4,,,,,43,2019
-79.36861111,43.86083333,22,,,,,,97,15.5,,0,2019-10-22 0:00,10,19,8.8,TORONTO BUTTONVILLE A,,,6158409.2019.10.22,52,M,5.8,ON,,6158409,,,,12.2,,,,,39,2019
-79.36861111,43.86083333,23,,,,,,81,12.8,,0,2019-10-23 0:00,10,26,4.6,TORONTO BUTTONVILLE A,,,6158409.2019.10.23,42,,9.3,ON,,6158409,,,,8.7,,,,,43,2019
-79.36861111,43.86083333,24,,,,,,88,13.5,,0,2019-10-24 0:00,10,29,4.7,TORONTO BUTTONVILLE A,,,6158409.2019.10.24,51,,8.9,ON,,6158409,,,,9.1,,,,,31,2019
-79.36861111,43.86083333,25,,,,,,88,11.4,,0,2019-10-25 0:00,10,,4.2,TORONTO BUTTONVILLE A,,,6158409.2019.10.25,55,,10.2,ON,,6158409,,,,7.8,,,,,,2019
-79.36861111,43.86083333,26,,,,,,96,9.7,,0,2019-10-26 0:00,10,12,-0.5,TORONTO BUTTONVILLE A,,,6158409.2019.10.26,55,,13.4,ON,,6158409,,,,4.6,,,,,36,2019
-79.36861111,43.86083333,27,,,,,,98,13.3,,0,2019-10-27 0:00,10,22,6,TORONTO BUTTONVILLE A,,,6158409.2019.10.27,77,,8.3,ON,,6158409,,,,9.7,,,,,47,2019
-79.36861111,43.86083333,28,,,,,,98,16.3,,0,2019-10-28 0:00,10,,2.8,TORONTO BUTTONVILLE A,,,6158409.2019.10.28,46,,8.4,ON,,6158409,,,,9.6,,,,,,2019
-79.36861111,43.86083333,29,,,,,,99,16.3,,0,2019-10-29 0:00,10,,3.9,TORONTO BUTTONVILLE A,,,6158409.2019.10.29,65,,7.9,ON,,6158409,,,,10.1,,,,,,2019
-79.36861111,43.86083333,30,,,,,,98,8.6,,0,2019-10-30 0:00,10,,6,TORONTO BUTTONVILLE A,,,6158409.2019.10.30,68,,10.7,ON,,6158409,,,,7.3,,,,,,2019
-79.36861111,43.86083333,31,,,,,,98,11.6,,0,2019-10-31 0:00,10,23,4.8,TORONTO BUTTONVILLE A,,,6158409.2019.10.31,75,,9.8,ON,,6158409,,,,8.2,,,,,49,2019
-79.36861111,43.86083333,1,,,,,,85,4.8,,0,2019-11-01 0:00,11,28,1.4,TORONTO BUTTONVILLE A,,,6158409.2019.11.1,57,,14.9,ON,,6158409,,,,3.1,,,,,53,2019
-79.36861111,43.86083333,2,,,,,,88,6.9,,0,2019-11-02 0:00,11,18,1.5,TORONTO BUTTONVILLE A,,,6158409.2019.11.2,71,,13.8,ON,,6158409,,,,4.2,,,,,35,2019
-79.36861111,43.86083333,3,,,,,,91,5.2,,0,2019-11-03 0:00,11,28,-0.9,TORONTO BUTTONVILLE A,,,6158409.2019.11.3,53,,15.8,ON,,6158409,,,,2.2,,,,,35,2019
-79.36861111,43.86083333,4,,,,,,93,11.2,,0,2019-11-04 0:00,11,19,-0.4,TORONTO BUTTONVILLE A,,,6158409.2019.11.4,52,,12.6,ON,,6158409,,,,5.4,,,,,48,2019
-79.36861111,43.86083333,5,,,,,,75,9.2,,0,2019-11-05 0:00,11,29,1.6,TORONTO BUTTONVILLE A,,,6158409.2019.11.5,43,,12.6,ON,,6158409,,,,5.4,,,,,32,2019
-79.36861111,43.86083333,6,,,,,,93,4.2,,0,2019-11-06 0:00,11,,-1.4,TORONTO BUTTONVILLE A,,,6158409.2019.11.6,43,,16.6,ON,,6158409,,,,1.4,,,,,,2019
-79.36861111,43.86083333,7,,,,,,96,1.2,,0,2019-11-07 0:00,11,,-4.1,TORONTO BUTTONVILLE A,,,6158409.2019.11.7,65,,19.5,ON,,6158409,,,,-1.5,,,,,,2019
-79.36861111,43.86083333,8,,,,,,83,-0.7,,0,2019-11-08 0:00,11,,-7.1,TORONTO BUTTONVILLE A,,,6158409.2019.11.8,56,,21.9,ON,,6158409,,,,-3.9,,,,,,2019
-79.36861111,43.86083333,9,,,,,,84,2.9,,0,2019-11-09 0:00,11,,-4.2,TORONTO BUTTONVILLE A,,,6158409.2019.11.9,58,,18.7,ON,,6158409,,,,-0.7,,,,,,2019
-79.36861111,43.86083333,10,,,,,,88,7,,0,2019-11-10 0:00,11,,-1.5,TORONTO BUTTONVILLE A,,,6158409.2019.11.10,68,,15.2,ON,,6158409,,,,2.8,,,,,,2019
-79.36861111,43.86083333,11,,,,,,90,-1.2,,0,2019-11-11 0:00,11,,-7.5,TORONTO BUTTONVILLE A,,,6158409.2019.11.11,66,,22.4,ON,,6158409,,,,-4.4,,,,,,2019
-79.36861111,43.86083333,12,,,,,,84,-5.8,,0,2019-11-12 0:00,11,34,-12.6,TORONTO BUTTONVILLE A,,,6158409.2019.11.12,47,,27.2,ON,,6158409,,,,-9.2,,,,,36,2019
-79.36861111,43.86083333,13,,,,,,92,-1.6,,0,2019-11-13 0:00,11,,-16.2,TORONTO BUTTONVILLE A,,,6158409.2019.11.13,60,,26.9,ON,,6158409,,,,-8.9,,,,,,2019
-79.36861111,43.86083333,14,,,,,,85,0.1,,0,2019-11-14 0:00,11,,-2.8,TORONTO BUTTONVILLE A,,,6158409.2019.11.14,68,,19.4,ON,,6158409,,,,-1.4,,,,,,2019
-79.36861111,43.86083333,15,,,,,,83,3.2,,0,2019-11-15 0:00,11,31,-8.1,TORONTO BUTTONVILLE A,,,6158409.2019.11.15,51,,20.5,ON,,6158409,,,,-2.5,,,,,53,2019
-79.36861111,43.86083333,16,,,,,,74,-4,,0,2019-11-16 0:00,11,,-12.3,TORONTO BUTTONVILLE A,,,6158409.2019.11.16,48,,26.2,ON,,6158409,,,,-8.2,,,,,,2019
-79.36861111,43.86083333,17,,,,,,91,1.2,,0,2019-11-17 0:00,11,,-6.9,TORONTO BUTTONVILLE A,,,6158409.2019.11.17,49,,20.9,ON,,6158409,,,,-2.9,,,,,,2019
-79.36861111,43.86083333,18,,,,,,97,1.5,,0,2019-11-18 0:00,11,,-2.1,TORONTO BUTTONVILLE A,,,6158409.2019.11.18,92,,18.3,ON,,6158409,,,,-0.3,,,,,,2019
-79.36861111,43.86083333,19,,,,,,97,2.9,,0,2019-11-19 0:00,11,,0.3,TORONTO BUTTONVILLE A,,,6158409.2019.11.19,79,,16.4,ON,,6158409,,,,1.6,,,,,,2019
-79.36861111,43.86083333,20,,,,,,96,7.8,,0,2019-11-20 0:00,11,,-2.1,TORONTO BUTTONVILLE A,,,6158409.2019.11.20,68,,15.1,ON,,6158409,,,,2.9,,,,,,2019
-79.36861111,43.86083333,21,,,,,,97,10,,0,2019-11-21 0:00,11,25,-3.3,TORONTO BUTTONVILLE A,,,6158409.2019.11.21,77,,14.6,ON,,6158409,,,,3.4,,,,,32,2019
-79.36861111,43.86083333,22,,,,,,80,10.3,,0,2019-11-22 0:00,11,32,-1.9,TORONTO BUTTONVILLE A,,,6158409.2019.11.22,55,,13.8,ON,,6158409,,,,4.2,,,,,45,2019
-79.36861111,43.86083333,23,,,,,,94,5.4,,0,2019-11-23 0:00,11,,-3.5,TORONTO BUTTONVILLE A,,,6158409.2019.11.23,54,,17,ON,,6158409,,,,1,,,,,,2019
-79.36861111,43.86083333,24,,,,,,94,6.2,,0,2019-11-24 0:00,11,,-3.6,TORONTO BUTTONVILLE A,,,6158409.2019.11.24,60,,16.7,ON,,6158409,,,,1.3,,,,,,2019
-79.36861111,43.86083333,25,,,,,,96,7.3,,0,2019-11-25 0:00,11,,1.1,TORONTO BUTTONVILLE A,,,6158409.2019.11.25,83,,13.8,ON,,6158409,,,,4.2,,,,,,2019
-79.36861111,43.86083333,26,,,,,,98,10.8,,0,2019-11-26 0:00,11,,-0.6,TORONTO BUTTONVILLE A,,,6158409.2019.11.26,53,,12.9,ON,,6158409,,,,5.1,,,,,,2019
-79.36861111,43.86083333,27,,,,,,95,9.1,,0,2019-11-27 0:00,11,12,4.2,TORONTO BUTTONVILLE A,,,6158409.2019.11.27,69,,11.3,ON,,6158409,,,,6.7,,,,,47,2019
-79.36861111,43.86083333,28,,,,,,90,5.3,,0,2019-11-28 0:00,11,33,-3.2,TORONTO BUTTONVILLE A,,,6158409.2019.11.28,64,,16.9,ON,,6158409,,,,1.1,,,,,44,2019
-79.36861111,43.86083333,29,,,,,,84,-1.8,,0,2019-11-29 0:00,11,,-3.5,TORONTO BUTTONVILLE A,,,6158409.2019.11.29,78,,20.7,ON,,6158409,,,,-2.7,,,,,,2019
-79.36861111,43.86083333,30,,,,,,89,-1.9,,0,2019-11-30 0:00,11,,-5.8,TORONTO BUTTONVILLE A,,,6158409.2019.11.30,54,,21.9,ON,,6158409,,,,-3.9,,,,,,2019
-79.36861111,43.86083333,1,,,,,,93,-2.5,,0,2019-12-01 0:00,12,9,-6.8,TORONTO BUTTONVILLE A,,,6158409.2019.12.1,67,,22.7,ON,,6158409,,,,-4.7,,,,,50,2019
-79.36861111,43.86083333,2,,,,,,91,-1.1,,0,2019-12-02 0:00,12,,-9.1,TORONTO BUTTONVILLE A,,,6158409.2019.12.2,66,,23.1,ON,,6158409,,,,-5.1,,,,,,2019
-79.36861111,43.86083333,3,,,,,,95,0.9,,0,2019-12-03 0:00,12,,-11.8,TORONTO BUTTONVILLE A,,,6158409.2019.12.3,63,,23.5,ON,,6158409,,,,-5.5,,,,,,2019
-79.36861111,43.86083333,4,,,,,,95,2.7,,0,2019-12-04 0:00,12,,-0.7,TORONTO BUTTONVILLE A,,,6158409.2019.12.4,75,,17,ON,,6158409,,,,1,,,,,,2019
-79.36861111,43.86083333,5,,,,,,90,0,,0,2019-12-05 0:00,12,32,-2.7,TORONTO BUTTONVILLE A,,,6158409.2019.12.5,55,,19.4,ON,,6158409,,,,-1.4,,,,,39,2019
-79.36861111,43.86083333,6,,,,,,96,-0.4,,0,2019-12-06 0:00,12,32,-5.9,TORONTO BUTTONVILLE A,,,6158409.2019.12.6,66,,21.2,ON,,6158409,,,,-3.2,,,,,42,2019
-79.36861111,43.86083333,7,,,,,,92,-1.8,,0,2019-12-07 0:00,12,,-9.5,TORONTO BUTTONVILLE A,,,6158409.2019.12.7,62,,23.7,ON,,6158409,,,,-5.7,,,,,,2019
-79.36861111,43.86083333,8,,,,,,92,6.1,,0,2019-12-08 0:00,12,19,-10.2,TORONTO BUTTONVILLE A,,,6158409.2019.12.8,56,,20.1,ON,,6158409,,,,-2.1,,,,,35,2019
-79.36861111,43.86083333,9,,,,,,98,9.4,,0,2019-12-09 0:00,12,,2.6,TORONTO BUTTONVILLE A,,,6158409.2019.12.9,78,,12,ON,,6158409,,,,6,,,,,,2019
-79.36861111,43.86083333,10,,,,,,80,9.8,,0,2019-12-10 0:00,12,23,-7.8,TORONTO BUTTONVILLE A,,,6158409.2019.12.10,53,,17,ON,,6158409,,,,1,,,,,35,2019
-79.36861111,43.86083333,11,,,,,,80,-3.4,,0,2019-12-11 0:00,12,27,-8,TORONTO BUTTONVILLE A,,,6158409.2019.12.11,50,,23.7,ON,,6158409,,,,-5.7,,,,,48,2019
-79.36861111,43.86083333,12,,,,,,79,-0.7,,0,2019-12-12 0:00,12,,-9.5,TORONTO BUTTONVILLE A,,,6158409.2019.12.12,44,,23.1,ON,,6158409,,,,-5.1,,,,,,2019
-79.36861111,43.86083333,13,,,,,,91,4.4,,0,2019-12-13 0:00,12,,-6.2,TORONTO BUTTONVILLE A,,,6158409.2019.12.13,57,,18.9,ON,,6158409,,,,-0.9,,,,,,2019
-79.36861111,43.86083333,14,,,,,,96,2.1,,0,2019-12-14 0:00,12,32,0.4,TORONTO BUTTONVILLE A,,,6158409.2019.12.14,76,,16.7,ON,,6158409,,,,1.3,,,,,48,2019
-79.36861111,43.86083333,15,,,,,,79,1.5,,0,2019-12-15 0:00,12,28,-5.5,TORONTO BUTTONVILLE A,,,6158409.2019.12.15,55,,20,ON,,6158409,,,,-2,,,,,44,2019
-79.36861111,43.86083333,16,,,,,,84,1.2,,0,2019-12-16 0:00,12,,-6,TORONTO BUTTONVILLE A,,,6158409.2019.12.16,57,,20.4,ON,,6158409,,,,-2.4,,,,,,2019
-79.36861111,43.86083333,17,,,,,,86,1,,0,2019-12-17 0:00,12,,-4.8,TORONTO BUTTONVILLE A,,,6158409.2019.12.17,59,,19.9,ON,,6158409,,,,-1.9,,,,,,2019
-79.36861111,43.86083333,18,,,,,,89,-3.1,,0,2019-12-18 0:00,12,33,-16.7,TORONTO BUTTONVILLE A,,,6158409.2019.12.18,48,,27.9,ON,,6158409,,,,-9.9,,,,,44,2019
-79.36861111,43.86083333,19,,,,,,88,-7.8,,0,2019-12-19 0:00,12,,-18,TORONTO BUTTONVILLE A,,,6158409.2019.12.19,68,,30.9,ON,,6158409,,,,-12.9,,,,,,2019
-79.36861111,43.86083333,20,,,,,,91,-5.1,,0,2019-12-20 0:00,12,,-14.2,TORONTO BUTTONVILLE A,,,6158409.2019.12.20,55,,27.7,ON,,6158409,,,,-9.7,,,,,,2019
-79.36861111,43.86083333,21,,,,,,96,1,,0,2019-12-21 0:00,12,,-9.7,TORONTO BUTTONVILLE A,,,6158409.2019.12.21,72,,22.4,ON,,6158409,,,,-4.4,,,,,,2019
-79.36861111,43.86083333,22,,,,,,92,6.5,,0,2019-12-22 0:00,12,,-7.1,TORONTO BUTTONVILLE A,,,6158409.2019.12.22,66,,18.3,ON,,6158409,,,,-0.3,,,,,,2019
-79.36861111,43.86083333,23,,,,,,79,9.2,,0,2019-12-23 0:00,12,,-0.1,TORONTO BUTTONVILLE A,,,6158409.2019.12.23,54,,13.4,ON,,6158409,,,,4.6,,,,,,2019
-79.36861111,43.86083333,24,,,,,,86,0.4,,0,2019-12-24 0:00,12,,-4.3,TORONTO BUTTONVILLE A,,,6158409.2019.12.24,70,,20,ON,,6158409,,,,-2,,,,,,2019
-79.36861111,43.86083333,25,,,,,,98,1.7,,0,2019-12-25 0:00,12,,-2.2,TORONTO BUTTONVILLE A,,,6158409.2019.12.25,86,,18.3,ON,,6158409,,,,-0.3,,,,,,2019
-79.36861111,43.86083333,26,,,,,,98,2.8,,0,2019-12-26 0:00,12,,-0.4,TORONTO BUTTONVILLE A,,,6158409.2019.12.26,78,,16.8,ON,,6158409,,,,1.2,,,,,,2019
-79.36861111,43.86083333,27,,,,,,92,9.5,,0,2019-12-27 0:00,12,32,2.3,TORONTO BUTTONVILLE A,,,6158409.2019.12.27,78,,12.1,ON,,6158409,,,,5.9,,,,,33,2019
-79.36861111,43.86083333,28,,,,,,77,4.4,,0,2019-12-28 0:00,12,,0.9,TORONTO BUTTONVILLE A,,,6158409.2019.12.28,59,,15.3,ON,,6158409,,,,2.7,,,,,,2019
-79.36861111,43.86083333,29,,,,,,96,1.4,,0,2019-12-29 0:00,12,9,-0.8,TORONTO BUTTONVILLE A,,,6158409.2019.12.29,79,,17.7,ON,,6158409,,,,0.3,,,,,33,2019
-79.36861111,43.86083333,30,,,,,,97,8.6,,0,2019-12-30 0:00,12,9,0.6,TORONTO BUTTONVILLE A,,,6158409.2019.12.30,53,,13.4,ON,,6158409,,,,4.6,,,,,51,2019
