id,type,longitude,latitude,TEMP_FLAG,HUMIDEX_FLAG,LOCAL_MONTH,PRECIP_AMOUNT_FLAG,WINDCHILL_FLAG,WIND_SPEED_FLAG,LOCAL_DATE,RELATIVE_HUMIDITY_FLAG,WEATHER_ENG_DESC,LOCAL_HOUR,RELATIVE_HUMIDITY,LOCAL_DAY,STATION_PRESSURE_FLAG,WIND_SPEED,VISIBILITY,LOCAL_YEAR,UTC_DAY,TEMP,DEW_POINT_TEMP,PROVINCE_CODE,CLIMATE_IDENTIFIER,HUMIDEX,ID,WIND_DIRECTION_FLAG,WINDCHILL,DEW_POINT_TEMP_FLAG,UTC_YEAR,UTC_MONTH,STATION_PRESSURE,WIND_DIRECTION,STATION_NAME,PRECIP_AMOUNT,VISIBILITY_FLAG,UTC_DATE,WEATHER_FRE_DESC
6049443.2016.11.19.13,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-19 13:00:00,,,13,76.0,19,,61.0,,2016,19,-5.0,-8.5,ON,6049443,,6049443.2016.11.19.13,,-16.0,,2016,11,99.39,33.0,WELCOME ISLAND (AUT),,,2016-11-19T18:00:00,ND
6049443.2016.11.19.14,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-19 14:00:00,,,14,74.0,19,,56.0,,2016,19,-5.0,-8.9,ON,6049443,,6049443.2016.11.19.14,,-15.0,,2016,11,99.48,32.0,WELCOME ISLAND (AUT),,,2016-11-19T19:00:00,ND
6049443.2016.11.19.15,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-19 15:00:00,,,15,69.0,19,,52.0,,2016,19,-4.7,-9.5,ON,6049443,,6049443.2016.11.19.15,,-15.0,,2016,11,99.58,33.0,WELCOME ISLAND (AUT),,,2016-11-19T20:00:00,ND
6049443.2016.11.19.16,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-19 16:00:00,,,16,71.0,19,,51.0,,2016,19,-4.9,-9.3,ON,6049443,,6049443.2016.11.19.16,,-15.0,,2016,11,99.72,32.0,WELCOME ISLAND (AUT),,,2016-11-19T21:00:00,ND
6049443.2016.11.19.17,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-19 17:00:00,,,17,72.0,19,,54.0,,2016,19,-5.3,-9.5,ON,6049443,,6049443.2016.11.19.17,,-16.0,,2016,11,99.83,33.0,WELCOME ISLAND (AUT),,,2016-11-19T22:00:00,ND
6049443.2016.11.28.2,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 02:00:00,,,2,91.0,28,,54.0,,2016,28,6.2,4.8,ON,6049443,,6049443.2016.11.28.2,,,,2016,11,97.73,12.0,WELCOME ISLAND (AUT),,,2016-11-28T07:00:00,ND
6049443.2016.11.28.3,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 03:00:00,,,3,91.0,28,,60.0,,2016,28,6.0,4.6,ON,6049443,,6049443.2016.11.28.3,,,,2016,11,97.64,12.0,WELCOME ISLAND (AUT),,,2016-11-28T08:00:00,ND
6049443.2016.11.28.4,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 04:00:00,,,4,89.0,28,,61.0,,2016,28,5.9,4.2,ON,6049443,,6049443.2016.11.28.4,,,,2016,11,97.54,11.0,WELCOME ISLAND (AUT),,,2016-11-28T09:00:00,ND
6049443.2016.11.28.5,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 05:00:00,,,5,88.0,28,,60.0,,2016,28,5.8,4.0,ON,6049443,,6049443.2016.11.28.5,,,,2016,11,97.44,11.0,WELCOME ISLAND (AUT),,,2016-11-28T10:00:00,ND
6049443.2016.11.28.6,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 06:00:00,,,6,93.0,28,,62.0,,2016,28,5.1,4.1,ON,6049443,,6049443.2016.11.28.6,,,,2016,11,97.33,11.0,WELCOME ISLAND (AUT),,,2016-11-28T11:00:00,ND
6049443.2016.11.28.7,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 07:00:00,,,7,94.0,28,,66.0,,2016,28,5.0,4.1,ON,6049443,,6049443.2016.11.28.7,,,,2016,11,97.23,12.0,WELCOME ISLAND (AUT),,,2016-11-28T12:00:00,ND
6049443.2016.11.28.8,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 08:00:00,,,8,95.0,28,,61.0,,2016,28,4.9,4.2,ON,6049443,,6049443.2016.11.28.8,,,,2016,11,97.21,11.0,WELCOME ISLAND (AUT),,,2016-11-28T13:00:00,ND
6049443.2016.11.28.9,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 09:00:00,,,9,95.0,28,,54.0,,2016,28,4.9,4.3,ON,6049443,,6049443.2016.11.28.9,,,,2016,11,97.19,12.0,WELCOME ISLAND (AUT),,,2016-11-28T14:00:00,ND
6049443.2016.11.28.10,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 10:00:00,,,10,97.0,28,,52.0,,2016,28,4.9,4.4,ON,6049443,,6049443.2016.11.28.10,,,,2016,11,97.14,11.0,WELCOME ISLAND (AUT),,,2016-11-28T15:00:00,ND
6049443.2016.11.28.11,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 11:00:00,,,11,96.0,28,,52.0,,2016,28,5.3,4.8,ON,6049443,,6049443.2016.11.28.11,,,,2016,11,97.1,12.0,WELCOME ISLAND (AUT),,,2016-11-28T16:00:00,ND
6049443.2016.11.28.17,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 17:00:00,,,17,94.0,28,,55.0,,2016,28,6.1,5.2,ON,6049443,,6049443.2016.11.28.17,,,,2016,11,96.8,12.0,WELCOME ISLAND (AUT),,,2016-11-28T22:00:00,ND
6049443.2016.11.28.18,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 18:00:00,,,18,93.0,28,,52.0,,2016,28,6.2,5.1,ON,6049443,,6049443.2016.11.28.18,,,,2016,11,96.84,11.0,WELCOME ISLAND (AUT),,,2016-11-28T23:00:00,ND
6049443.2016.11.28.19,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 19:00:00,,,19,94.0,28,,54.0,,2016,29,5.9,5.0,ON,6049443,,6049443.2016.11.28.19,,,,2016,11,96.69,11.0,WELCOME ISLAND (AUT),,,2016-11-29T00:00:00,ND
6049443.2016.11.28.22,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-28 22:00:00,,,22,97.0,28,,53.0,,2016,29,5.5,5.1,ON,6049443,,6049443.2016.11.28.22,,,,2016,11,96.47,12.0,WELCOME ISLAND (AUT),,,2016-11-29T03:00:00,ND
6049443.2016.11.29.0,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-29 00:00:00,,,0,95.0,29,,52.0,,2016,29,5.8,5.1,ON,6049443,,6049443.2016.11.29.0,,,,2016,11,96.29,10.0,WELCOME ISLAND (AUT),,,2016-11-29T05:00:00,ND
6049443.2016.11.29.1,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-29 01:00:00,,,1,96.0,29,,54.0,,2016,29,5.9,5.3,ON,6049443,,6049443.2016.11.29.1,,,,2016,11,96.21,10.0,WELCOME ISLAND (AUT),,,2016-11-29T06:00:00,ND
6049443.2016.11.29.2,Feature,-89.11944444444444,48.369166666666665,,,11,M,,,2016-11-29 02:00:00,,,2,96.0,29,,52.0,,2016,29,6.1,5.4,ON,6049443,,6049443.2016.11.29.2,,,,2016,11,96.1,10.0,WELCOME ISLAND (AUT),,,2016-11-29T07:00:00,ND
6049443.2016.12.11.18,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-11 18:00:00,,,18,78.0,11,,51.0,,2016,11,-8.0,-11.0,ON,6049443,,6049443.2016.12.11.18,,-19.0,,2016,12,98.81,5.0,WELCOME ISLAND (AUT),,,2016-12-11T23:00:00,ND
6049443.2016.12.14.10,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-14 10:00:00,,,10,72.0,14,,54.0,,2016,14,-17.4,-21.3,ON,6049443,,6049443.2016.12.14.10,,-32.0,,2016,12,98.22,30.0,WELCOME ISLAND (AUT),,,2016-12-14T15:00:00,ND
6049443.2016.12.14.11,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-14 11:00:00,,,11,70.0,14,,59.0,,2016,14,-17.6,-21.8,ON,6049443,,6049443.2016.12.14.11,,-33.0,,2016,12,98.24,30.0,WELCOME ISLAND (AUT),,,2016-12-14T16:00:00,ND
6049443.2016.12.14.12,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-14 12:00:00,,,12,66.0,14,,65.0,,2016,14,-18.3,-23.2,ON,6049443,,6049443.2016.12.14.12,,-35.0,,2016,12,98.27,30.0,WELCOME ISLAND (AUT),,,2016-12-14T17:00:00,ND
6049443.2016.12.14.13,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-14 13:00:00,,,13,70.0,14,,56.0,,2016,14,-18.3,-22.3,ON,6049443,,6049443.2016.12.14.13,,-34.0,,2016,12,98.34,30.0,WELCOME ISLAND (AUT),,,2016-12-14T18:00:00,ND
6049443.2016.12.14.17,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-14 17:00:00,,,17,79.0,14,,54.0,,2016,14,-19.0,-21.7,ON,6049443,,6049443.2016.12.14.17,,-34.0,,2016,12,98.59,30.0,WELCOME ISLAND (AUT),,,2016-12-14T22:00:00,ND
6049443.2016.12.14.23,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-14 23:00:00,,,23,82.0,14,,60.0,,2016,15,-18.5,-20.8,ON,6049443,,6049443.2016.12.14.23,,-34.0,,2016,12,98.54,29.0,WELCOME ISLAND (AUT),,,2016-12-15T04:00:00,ND
6049443.2016.12.15.0,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 00:00:00,,,0,80.0,15,,65.0,,2016,15,-18.6,-21.1,ON,6049443,,6049443.2016.12.15.0,,-35.0,,2016,12,98.57,29.0,WELCOME ISLAND (AUT),,,2016-12-15T05:00:00,ND
6049443.2016.12.15.1,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 01:00:00,,,1,84.0,15,,59.0,,2016,15,-18.6,-20.7,ON,6049443,,6049443.2016.12.15.1,,-34.0,,2016,12,98.6,29.0,WELCOME ISLAND (AUT),,,2016-12-15T06:00:00,ND
6049443.2016.12.15.2,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 02:00:00,,,2,84.0,15,,70.0,,2016,15,-18.6,-20.6,ON,6049443,,6049443.2016.12.15.2,,-35.0,,2016,12,98.66,30.0,WELCOME ISLAND (AUT),,,2016-12-15T07:00:00,ND
6049443.2016.12.15.3,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 03:00:00,,,3,88.0,15,,65.0,,2016,15,-18.0,-19.5,ON,6049443,,6049443.2016.12.15.3,,-34.0,,2016,12,98.77,29.0,WELCOME ISLAND (AUT),,,2016-12-15T08:00:00,ND
6049443.2016.12.15.4,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 04:00:00,,,4,89.0,15,,71.0,,2016,15,-18.0,-19.3,ON,6049443,,6049443.2016.12.15.4,,-35.0,,2016,12,98.81,30.0,WELCOME ISLAND (AUT),,,2016-12-15T09:00:00,ND
6049443.2016.12.15.5,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 05:00:00,,,5,89.0,15,,65.0,,2016,15,-17.8,-19.2,ON,6049443,,6049443.2016.12.15.5,,-34.0,,2016,12,98.88,30.0,WELCOME ISLAND (AUT),,,2016-12-15T10:00:00,ND
6049443.2016.12.15.6,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 06:00:00,,,6,86.0,15,,59.0,,2016,15,-18.1,-19.9,ON,6049443,,6049443.2016.12.15.6,,-34.0,,2016,12,98.97,30.0,WELCOME ISLAND (AUT),,,2016-12-15T11:00:00,ND
6049443.2016.12.15.7,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 07:00:00,,,7,88.0,15,,55.0,,2016,15,-17.3,-18.8,ON,6049443,,6049443.2016.12.15.7,,-32.0,,2016,12,99.07,30.0,WELCOME ISLAND (AUT),,,2016-12-15T12:00:00,ND
6049443.2016.12.15.9,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-15 09:00:00,,,9,87.0,15,,51.0,,2016,15,-17.5,-19.1,ON,6049443,,6049443.2016.12.15.9,,-32.0,,2016,12,99.25,30.0,WELCOME ISLAND (AUT),,,2016-12-15T14:00:00,ND
6049443.2016.12.25.18,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-25 18:00:00,,,18,81.0,25,,54.0,,2016,25,-1.6,-4.4,ON,6049443,,6049443.2016.12.25.18,,-11.0,,2016,12,100.24,11.0,WELCOME ISLAND (AUT),,,2016-12-25T23:00:00,ND
6049443.2016.12.25.19,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-25 19:00:00,,,19,87.0,25,,62.0,,2016,26,-1.2,-3.1,ON,6049443,,6049443.2016.12.25.19,,-11.0,,2016,12,100.11,12.0,WELCOME ISLAND (AUT),,,2016-12-26T00:00:00,ND
6049443.2016.12.25.20,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-25 20:00:00,,,20,88.0,25,,56.0,,2016,26,-1.2,-3.0,ON,6049443,,6049443.2016.12.25.20,,-10.0,,2016,12,100.05,12.0,WELCOME ISLAND (AUT),,,2016-12-26T01:00:00,ND
6049443.2016.12.25.21,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-25 21:00:00,,,21,89.0,25,,60.0,,2016,26,-1.1,-2.7,ON,6049443,,6049443.2016.12.25.21,,-10.0,,2016,12,99.83,12.0,WELCOME ISLAND (AUT),,,2016-12-26T02:00:00,ND
6049443.2016.12.25.22,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-25 22:00:00,,,22,88.0,25,,61.0,,2016,26,-1.1,-2.8,ON,6049443,,6049443.2016.12.25.22,,-10.0,,2016,12,99.72,12.0,WELCOME ISLAND (AUT),,,2016-12-26T03:00:00,ND
6049443.2016.12.26.0,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 00:00:00,,,0,97.0,26,,58.0,,2016,26,-0.8,-1.2,ON,6049443,,6049443.2016.12.26.0,,-10.0,,2016,12,99.2,11.0,WELCOME ISLAND (AUT),,,2016-12-26T05:00:00,ND
6049443.2016.12.26.1,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 01:00:00,,,1,96.0,26,,61.0,,2016,26,-0.8,-1.4,ON,6049443,,6049443.2016.12.26.1,,-10.0,,2016,12,98.91,11.0,WELCOME ISLAND (AUT),,,2016-12-26T06:00:00,ND
6049443.2016.12.26.2,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 02:00:00,,,2,97.0,26,,61.0,,2016,26,-0.1,-0.5,ON,6049443,,6049443.2016.12.26.2,,-9.0,,2016,12,98.53,10.0,WELCOME ISLAND (AUT),,,2016-12-26T07:00:00,ND
6049443.2016.12.26.3,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 03:00:00,,,3,99.0,26,,65.0,,2016,26,0.1,-0.1,ON,6049443,,6049443.2016.12.26.3,,,,2016,12,98.58,12.0,WELCOME ISLAND (AUT),,,2016-12-26T08:00:00,ND
6049443.2016.12.26.4,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 04:00:00,,,4,100.0,26,,59.0,,2016,26,0.0,0.0,ON,6049443,,6049443.2016.12.26.4,,-9.0,,2016,12,98.29,12.0,WELCOME ISLAND (AUT),,,2016-12-26T09:00:00,ND
6049443.2016.12.26.5,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 05:00:00,,,5,100.0,26,,56.0,,2016,26,0.1,0.1,ON,6049443,,6049443.2016.12.26.5,,,,2016,12,97.84,11.0,WELCOME ISLAND (AUT),,,2016-12-26T10:00:00,ND
6049443.2016.12.26.7,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 07:00:00,,,7,96.0,26,,56.0,,2016,26,1.6,1.0,ON,6049443,,6049443.2016.12.26.7,,,,2016,12,97.34,13.0,WELCOME ISLAND (AUT),,,2016-12-26T12:00:00,ND
6049443.2016.12.26.22,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 22:00:00,,,22,77.0,26,,56.0,,2016,27,-1.9,-5.5,ON,6049443,,6049443.2016.12.26.22,,-11.0,,2016,12,97.24,29.0,WELCOME ISLAND (AUT),,,2016-12-27T03:00:00,ND
6049443.2016.12.26.23,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-26 23:00:00,,,23,78.0,26,,73.0,,2016,27,-5.6,-8.9,ON,6049443,,6049443.2016.12.26.23,,-17.0,,2016,12,97.45,31.0,WELCOME ISLAND (AUT),,,2016-12-27T04:00:00,ND
6049443.2016.12.27.0,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-27 00:00:00,,,0,76.0,27,,71.0,,2016,27,-7.3,-10.7,ON,6049443,,6049443.2016.12.27.0,,-20.0,,2016,12,97.68,30.0,WELCOME ISLAND (AUT),,,2016-12-27T05:00:00,ND
6049443.2016.12.29.15,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-29 15:00:00,,,15,69.0,29,,52.0,,2016,29,-3.2,-8.0,ON,6049443,,6049443.2016.12.29.15,,-13.0,,2016,12,97.7,32.0,WELCOME ISLAND (AUT),,,2016-12-29T20:00:00,ND
6049443.2016.12.29.20,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2016-12-29 20:00:00,,,20,68.0,29,,54.0,,2016,30,-6.4,-11.3,ON,6049443,,6049443.2016.12.29.20,,-17.0,,2016,12,98.25,32.0,WELCOME ISLAND (AUT),,,2016-12-30T01:00:00,ND
6158731.2016.1.10.16,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2016-01-10 16:00:00,,Cloudy,16,77.0,10,,57.0,24.1,2016,10,0.1,-3.5,ON,6158731,,6158731.2016.1.10.16,,,,2016,1,96.82,29.0,TORONTO INTL A,,,2016-01-10T21:00:00,Nuageux
6158731.2016.1.10.17,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2016-01-10 17:00:00,,,17,76.0,10,,52.0,24.1,2016,10,-0.8,-4.5,ON,6158731,,6158731.2016.1.10.17,,-9.0,,2016,1,97.13,29.0,TORONTO INTL A,,,2016-01-10T22:00:00,ND
6158731.2016.1.10.18,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2016-01-10 18:00:00,,,18,66.0,10,,66.0,24.1,2016,10,-1.5,-7.1,ON,6158731,,6158731.2016.1.10.18,,-11.0,,2016,1,97.46,27.0,TORONTO INTL A,,,2016-01-10T23:00:00,ND
6158731.2016.1.10.19,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2016-01-10 19:00:00,,Mostly Cloudy,19,68.0,10,,54.0,24.1,2016,11,-2.6,-7.7,ON,6158731,,6158731.2016.1.10.19,,-12.0,,2016,1,97.72,27.0,TORONTO INTL A,,,2016-01-11T00:00:00,Généralement nuageux
6158731.2016.3.28.14,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2016-03-28 14:00:00,,,14,83.0,28,,53.0,24.1,2016,28,4.3,1.7,ON,6158731,,6158731.2016.3.28.14,,,,2016,3,98.04,33.0,TORONTO INTL A,,,2016-03-28T19:00:00,ND
6158731.2016.3.28.15,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2016-03-28 15:00:00,,Rain Showers,15,80.0,28,,54.0,24.1,2016,28,4.6,1.5,ON,6158731,,6158731.2016.3.28.15,,,,2016,3,98.27,32.0,TORONTO INTL A,,,2016-03-28T20:00:00,Averses de pluie
6158731.2016.3.28.16,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2016-03-28 16:00:00,,Rain Showers,16,75.0,28,,54.0,24.1,2016,28,4.9,0.9,ON,6158731,,6158731.2016.3.28.16,,,,2016,3,98.52,33.0,TORONTO INTL A,,,2016-03-28T21:00:00,Averses de pluie
6158731.2016.3.28.18,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2016-03-28 18:00:00,,,18,66.0,28,,54.0,24.1,2016,28,5.0,-0.8,ON,6158731,,6158731.2016.3.28.18,,,,2016,3,98.92,32.0,TORONTO INTL A,,,2016-03-28T23:00:00,ND
6158731.2016.11.21.11,Feature,-79.63055555555556,43.67666666666667,,,11,,,,2016-11-21 11:00:00,,,11,50.0,21,,51.0,24.1,2016,21,-0.4,-9.6,ON,6158731,,6158731.2016.11.21.11,,-9.0,,2016,11,99.17,29.0,TORONTO INTL A,,,2016-11-21T16:00:00,ND
6158731.2016.11.21.20,Feature,-79.63055555555556,43.67666666666667,,,11,,,,2016-11-21 20:00:00,,,20,51.0,21,,51.0,24.1,2016,22,0.4,-8.6,ON,6158731,,6158731.2016.11.21.20,,,,2016,11,99.43,30.0,TORONTO INTL A,,,2016-11-22T01:00:00,ND
6158731.2016.12.14.12,Feature,-79.63055555555556,43.67666666666667,,,12,,,,2016-12-14 12:00:00,,Blowing Snow,12,57.0,14,,53.0,24.1,2016,14,-6.4,-13.6,ON,6158731,,6158731.2016.12.14.12,,-17.0,,2016,12,99.32,24.0,TORONTO INTL A,,,2016-12-14T17:00:00,Poudrerie élevée
6158731.2016.12.14.14,Feature,-79.63055555555556,43.67666666666667,,,12,,,,2016-12-14 14:00:00,,Blowing Snow,14,55.0,14,,53.0,24.1,2016,14,-5.5,-13.2,ON,6158731,,6158731.2016.12.14.14,,-16.0,,2016,12,99.08,23.0,TORONTO INTL A,,,2016-12-14T19:00:00,Poudrerie élevée
6158731.2016.12.15.11,Feature,-79.63055555555556,43.67666666666667,,,12,,,,2016-12-15 11:00:00,,Blowing Snow,11,67.0,15,,58.0,8.1,2016,15,-9.7,-14.7,ON,6158731,,6158731.2016.12.15.11,,-22.0,,2016,12,99.26,25.0,TORONTO INTL A,,,2016-12-15T16:00:00,Poudrerie élevée
6158731.2016.12.15.12,Feature,-79.63055555555556,43.67666666666667,,,12,,,,2016-12-15 12:00:00,,Blowing Snow,12,69.0,15,,55.0,11.3,2016,15,-9.1,-13.8,ON,6158731,,6158731.2016.12.15.12,,-21.0,,2016,12,99.23,26.0,TORONTO INTL A,,,2016-12-15T17:00:00,Poudrerie élevée
6158731.2016.12.15.13,Feature,-79.63055555555556,43.67666666666667,,,12,,,,2016-12-15 13:00:00,,Blowing Snow,13,67.0,15,,55.0,12.9,2016,15,-8.4,-13.5,ON,6158731,,6158731.2016.12.15.13,,-20.0,,2016,12,99.27,26.0,TORONTO INTL A,,,2016-12-15T18:00:00,Poudrerie élevée
6048260.2016.6.19.21,Feature,-89.32166666666667,48.371944444444445,,,6,,,,2016-06-19 21:00:00,,"Thunderstorms,Moderate Rain",21,76.0,19,,52.0,16.1,2016,20,24.3,19.9,ON,6048260,32.0,6048260.2016.6.19.21,,,,2016,6,98.28,23.0,THUNDER BAY,0.2,,2016-06-20T02:00:00,"Orages,Pluie modérée"
6072223.2016.6.11.20,Feature,-79.8488888888889,47.695,,,6,,,,2016-06-11 20:00:00,,,20,71.0,11,,63.0,16.1,2016,12,14.4,9.2,ON,6072223,,6072223.2016.6.11.20,,,,2016,6,97.49,33.0,EARLTON A,0.0,,2016-06-12T01:00:00,ND
6072223.2016.11.21.12,Feature,-79.8488888888889,47.695,,,11,,,,2016-11-21 12:00:00,,Snow,12,83.0,21,,52.0,2.0,2016,21,-5.0,-7.4,ON,6072223,,6072223.2016.11.21.12,,-15.0,,2016,11,97.77,31.0,EARLTON A,0.0,,2016-11-21T17:00:00,Neige
6144473.2016.2.3.15,Feature,-81.1511111111111,43.03305555555556,,,2,,,,2016-02-03 15:00:00,,,15,52.0,3,,52.0,24.1,2016,3,11.8,2.3,ON,6144473,,6144473.2016.2.3.15,,,,2016,2,96.81,23.0,LONDON A,,,2016-02-03T20:00:00,ND
6137286.2016.1.10.19,Feature,-79.17166666666667,43.19166666666667,,,1,,,,2016-01-10 19:00:00,,Cloudy,19,73.0,10,,52.0,24.1,2016,11,-1.5,-5.7,ON,6137286,,6137286.2016.1.10.19,,-10.0,,2016,1,98.83,25.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-01-11T00:00:00,Nuageux
6137286.2016.2.3.8,Feature,-79.17166666666667,43.19166666666667,,,2,,,,2016-02-03 08:00:00,,Rain Showers,8,81.0,3,,53.0,24.1,2016,3,10.1,7.0,ON,6137286,,6137286.2016.2.3.8,,,,2016,2,98.85,17.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-02-03T13:00:00,Averses de pluie
6137286.2016.2.27.14,Feature,-79.17166666666667,43.19166666666667,,,2,,,,2016-02-27 14:00:00,,,14,63.0,27,,54.0,19.3,2016,27,2.9,-3.5,ON,6137286,,6137286.2016.2.27.14,,,,2016,2,99.88,22.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-02-27T19:00:00,ND
6137286.2016.2.27.15,Feature,-79.17166666666667,43.19166666666667,,,2,,,,2016-02-27 15:00:00,,,15,63.0,27,,55.0,19.3,2016,27,3.0,-3.4,ON,6137286,,6137286.2016.2.27.15,,,,2016,2,99.76,22.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-02-27T20:00:00,ND
6137286.2016.2.27.13,Feature,-79.17166666666667,43.19166666666667,,,2,,,,2016-02-27 13:00:00,,Mostly Cloudy,13,65.0,27,,52.0,24.1,2016,27,2.1,-3.8,ON,6137286,,6137286.2016.2.27.13,,,,2016,2,100.02,22.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-02-27T18:00:00,Généralement nuageux
6137286.2016.2.27.17,Feature,-79.17166666666667,43.19166666666667,,,2,,,,2016-02-27 17:00:00,,,17,65.0,27,,52.0,19.3,2016,27,3.7,-2.3,ON,6137286,,6137286.2016.2.27.17,,,,2016,2,99.73,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-02-27T22:00:00,ND
6137286.2016.2.29.16,Feature,-79.17166666666667,43.19166666666667,,,2,,,,2016-02-29 16:00:00,,Cloudy,16,76.0,29,,52.0,24.1,2016,29,3.4,-0.4,ON,6137286,,6137286.2016.2.29.16,,,,2016,2,99.43,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-02-29T21:00:00,Nuageux
6137286.2016.4.7.6,Feature,-79.17166666666667,43.19166666666667,,,4,,,,2016-04-07 06:00:00,,Rain Showers,6,85.0,7,,51.0,16.1,2016,7,8.4,6.0,ON,6137286,,6137286.2016.4.7.6,,,,2016,4,98.06,21.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-04-07T11:00:00,Averses de pluie
6137286.2016.10.18.12,Feature,-79.17166666666667,43.19166666666667,,,10,,,,2016-10-18 12:00:00,,,12,57.0,18,,53.0,24.1,2016,18,25.5,16.5,ON,6137286,30.0,6137286.2016.10.18.12,,,,2016,10,99.1,22.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-10-18T17:00:00,ND
6137286.2016.11.21.7,Feature,-79.17166666666667,43.19166666666667,,,11,,,,2016-11-21 07:00:00,,Mostly Cloudy,7,62.0,21,,52.0,24.1,2016,21,-1.1,-7.5,ON,6137286,,6137286.2016.11.21.7,,-10.0,,2016,11,100.03,29.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2016-11-21T12:00:00,Généralement nuageux
